Date,Receipt number,Receipt type,Category,SKU,Item,Variant,Modifiers applied,Quantity,Gross sales,Discounts,Net sales,Cost of goods,Gross profit,Taxes,Dining option,POS,Store,Cashier name,Customer name,Customer contacts,Comment,Status
12/09/2026 13:19,2-0695,Sale,ICE,10298,ICE CUBE 1KG,,,2.000,50.00,0.00,50.00,26.00,24.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
12/09/2026 13:19,2-0695,Sale,,10235,"#misc",,,1.000,4.00,0.00,4.00,0.00,4.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
12/09/2026 11:46,2-0694,Sale,DRINKS,98000108,VITAMILK(DOUBLECHOCO) 300ML,,,2.000,70.00,0.00,70.00,59.00,11.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
12/09/2026 01:54,2-0693,Sale,DRINKS,10275,MOUNTAIN DEW 1.5L,,,1.000,72.00,0.00,72.00,62.00,10.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
12/09/2026 01:54,2-0693,Sale,DRINKS,98000046,COCA COLA 1.75L,,,1.000,84.75,0.00,84.75,61.67,23.08,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
12/09/2026 01:54,2-0693,Sale,DRINKS,10111,LIFT BERRY BOLT 320,,,1.000,18.00,0.00,18.00,14.17,3.83,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
12/09/2026 01:51,2-0692,Sale,DRINKS,10111,LIFT BERRY BOLT 320,,,1.000,18.00,0.00,18.00,14.17,3.83,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
12/09/2026 01:51,2-0692,Sale,SNACKS,10152,MOBY CARAMEL,,,1.000,11.00,0.00,11.00,8.25,2.75,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
12/09/2026 01:51,2-0692,Sale,ICE,10298,ICE CUBE 1KG,,,1.000,25.00,0.00,25.00,13.00,12.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
12/09/2026 01:51,2-0692,Sale,ICE,10300,ICE CUBE 3KG,,,2.000,90.00,0.00,90.00,66.00,24.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
12/09/2026 01:48,2-0691,Sale,SNACKS,10140,OISHI RINBEE,,,1.000,9.00,0.00,9.00,7.50,1.50,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
12/09/2026 01:48,2-0691,Sale,SNACKS,10154,PEEWEE SPICY CHILI 25G,,,1.000,10.98,0.00,10.98,8.25,2.73,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
12/09/2026 01:48,2-0691,Sale,SNACKS,10213,MAGIC CREAMS CHOCO,,,2.000,18.00,0.00,18.00,11.10,6.90,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
12/09/2026 01:48,2-0691,Sale,,10384,PREMIER PURIFIED WATER 500ML,,,1.000,15.00,0.00,15.00,9.67,5.33,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 22:03,2-0690,Sale,ICE CREAM 🍦,10344,CREAMLINE PINIPIG CHOCOLATE 70ML,,,2.000,39.96,0.00,39.96,32.30,7.66,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 21:31,2-0689,Sale,DRINKS,10241,COBRA ASTIG 330ML,,,1.000,25.00,0.00,25.00,20.00,5.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 21:11,2-0688,Sale,FOOD,10234,LA MIA TUNA FLKSNOIL,,,2.000,76.00,0.00,76.00,66.36,9.64,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 21:11,2-0688,Sale,FOOD,10071,HOLIDAY LUNCHEON MEAT,,,2.000,76.00,0.00,76.00,0.00,76.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 21:11,2-0688,Sale,FOOD,10070,HOLIDAY VIENNA SAUSAGE,,,2.000,90.00,0.00,90.00,0.00,90.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 21:11,2-0688,Sale,FOOD,10260,HOLIDAY BEEF LOAF,,,2.000,50.00,0.00,50.00,42.00,8.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 21:11,2-0688,Sale,FOOD,10415,NESTEA APPLE,,,4.000,102.00,0.00,102.00,78.60,23.40,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 21:11,2-0688,Sale,FOOD,10171,ENERGEN VNLA,,,3.000,35.94,0.00,35.94,25.95,9.99,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 21:11,2-0688,Sale,FOOD,10172,ENERGEN CHOCO,,,3.000,36.00,0.00,36.00,25.35,10.65,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 21:11,2-0688,Sale,FOOD,10189,NESCAFE STICK,,,8.000,40.00,0.00,40.00,26.00,14.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 21:11,2-0688,Sale,FOOD,10128,NESCAFE ORIGINAL TWIN PACK,,,4.000,68.00,0.00,68.00,56.00,12.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 21:11,2-0688,Sale,FOOD,10127,NESCAFE CREAMY WHITE TWIN PACK,,,4.000,68.00,0.00,68.00,56.00,12.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 20:49,2-0687,Sale,DRINKS,10257,SUMMIT (1000ML),,,1.000,25.00,0.00,25.00,0.00,25.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 20:49,2-0686,Sale,SNACKS,10155,DINGDONG MIXED NUT 30G,,,3.000,30.00,0.00,30.00,20.25,9.75,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 20:49,2-0686,Sale,SNACKS,10203,NIPS PEANUT 14G,,,1.000,8.00,0.00,8.00,5.87,2.13,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 20:49,2-0686,Sale,FOOD,10243,NIPS WHITE CHOCO 14G,,,1.000,8.00,0.00,8.00,0.00,8.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 20:49,2-0686,Sale,,98000112,MIGHTY PUTI STICK,,,1.000,10.00,0.00,10.00,8.02,1.98,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 20:47,2-0685,Sale,SNACKS,10266,CHIZ CURLS 18G,,,1.000,9.75,0.00,9.75,7.25,2.50,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 20:47,2-0685,Sale,SNACKS,98000072,FISH CRACKERS 24G,,,1.000,10.00,0.00,10.00,7.40,2.60,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 20:47,2-0685,Sale,SNACKS,10231,CLOUD 9 CLASSIC,,,1.000,10.00,0.00,10.00,6.35,3.65,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 20:47,2-0685,Sale,SNACKS,10227,PIATTOS ROADHOUSE BBQ 85G,,,1.000,38.50,0.00,38.50,33.22,5.28,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 20:47,2-0685,Sale,SNACKS,10202,PIATTOS CHEESE 85G,,,1.000,38.50,0.00,38.50,33.22,5.28,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 20:47,2-0685,Sale,SNACKS,10220,PIATTOS SOUR CREAM 85G,,,1.000,38.50,0.00,38.50,28.80,9.70,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 20:47,2-0685,Sale,,98000110,MIGHTY PULA  STICK,,,2.000,20.00,0.00,20.00,16.04,3.96,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 20:47,2-0685,Sale,DRINKS,98000078,POCARI SWEAT 350ML,,,1.000,45.00,0.00,45.00,34.25,10.75,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 20:47,2-0685,Sale,DRINKS,10239,MOUNTAIN DEW (290ML),,,2.000,40.00,0.00,40.00,32.70,7.30,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 20:47,2-0685,Sale,SNACKS,10231,CLOUD 9 CLASSIC,,,2.000,20.00,0.00,20.00,12.70,7.30,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 17:40,2-0681,Sale,FEMININE CARE,10033,SISTERS NIGHT PLUS W/ WINGS 8PCS,,,1.000,40.00,0.00,40.00,0.00,40.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 17:40,2-0681,Sale,SNACKS,10138,CHEEZ IT,,,1.000,10.00,0.00,10.00,8.25,1.75,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 17:40,2-0681,Sale,SNACKS,10219,MR CHIPS MANAMIS MAIS 45G,,,1.000,12.50,0.00,12.50,8.19,4.31,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 17:40,2-0681,Sale,SNACKS,10392,DINGDONG SNACK MIX SWEET&SPICY 100G,,,1.000,30.00,0.00,30.00,26.00,4.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 17:35,2-0680,Sale,DRINKS,10253,STING 290ML,,,1.000,25.00,0.00,25.00,16.75,8.25,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 17:15,2-0679,Sale,DRINKS,10383,ROYAL 1.75L,,,1.000,84.75,0.00,84.75,61.67,23.08,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 16:46,2-0678,Sale,FOOD,10405,GREAT TASTE PREMIUM CLASSIC PACK,,,1.000,127.00,0.00,127.00,97.56,29.44,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 16:41,2-0677,Sale,,10385Q,TROPICANA TWISTER ORANGE,,,1.000,30.00,0.00,30.00,25.37,4.63,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 16:41,2-0677,Sale,ICE CREAM 🍦,10344,CREAMLINE PINIPIG CHOCOLATE 70ML,,,1.000,19.98,0.00,19.98,16.15,3.83,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 16:41,2-0677,Sale,FOOD,10333,MONDE SPECIAL MAMON,,,1.000,29.98,0.00,29.98,16.00,13.98,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 16:20,2-0676,Sale,DRINKS,98000046,COCA COLA 1.75L,,,1.000,84.75,0.00,84.75,61.67,23.08,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 16:20,2-0676,Sale,CIGARETTE,98000117,WINSTON RED STICK,,,8.000,96.00,0.00,96.00,72.80,23.20,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 16:16,2-0675,Sale,DRINKS,98000052,C2 GREEN TEA LEMON 335ML,,,1.000,28.75,0.00,28.75,22.09,6.66,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 16:16,2-0675,Sale,SNACKS,10272,PILLOWS CHOCO 38G,,,1.000,12.00,0.00,12.00,9.00,3.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 16:16,2-0675,Sale,SNACKS,10138,CHEEZ IT,,,1.000,10.00,0.00,10.00,8.25,1.75,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 16:16,2-0675,Sale,SNACKS,98000068,FUN SIZE! PIATTOS CHEESE 18G,,,1.000,10.50,0.00,10.50,6.66,3.84,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 16:16,2-0675,Sale,DRINKS,10109,COCA COLA 190ML,,,1.000,15.00,0.00,15.00,11.00,4.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 16:07,2-0674,Sale,SNACKS,10222,OVERLOAD BLKFRST,,,2.000,20.00,0.00,20.00,15.84,4.16,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 16:05,2-0673,Sale,ICE CREAM 🍦,10347,CREAMLINE BAR UBE QUESO PASTILLAS,,,1.000,16.75,0.00,16.75,11.60,5.15,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 16:05,2-0673,Sale,ICE CREAM 🍦,10346,CREAMLINE BAR COOKIES & CREAM,,,1.000,16.75,0.00,16.75,11.60,5.15,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 16:05,2-0673,Sale,ICE CREAM 🍦,10354,CREAMLINE COOLERS MANGO 70ML,,,1.000,14.00,0.00,14.00,9.90,4.10,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 16:05,2-0673,Sale,ICE CREAM 🍦,10381,CREAMLINE COOLERS CHOCOLATE 50ML,,,1.000,14.00,0.00,14.00,9.90,4.10,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 16:05,2-0673,Sale,SNACKS,98000126,NISSIN BUTTER COCONUT 28G,,,1.000,8.00,0.00,8.00,5.55,2.45,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 16:05,2-0673,Sale,SNACKS,10222,OVERLOAD BLKFRST,,,1.000,10.00,0.00,10.00,7.92,2.08,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 16:05,2-0673,Sale,SNACKS,10214,MAGIC CREAMS BUTTER,,,1.000,9.00,0.00,9.00,5.55,3.45,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 14:15,2-0672,Sale,SNACKS,10231,CLOUD 9 CLASSIC,,,1.000,10.00,0.00,10.00,6.35,3.65,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 13:40,2-0671,Sale,SNACKS,98000057,NOVA HOMESTYLE BBQ 38G,,,1.000,18.25,0.00,18.25,14.00,4.25,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 13:38,2-0670,Sale,SNACKS,10227,PIATTOS ROADHOUSE BBQ 85G,,,1.000,38.50,0.00,38.50,33.22,5.28,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 13:38,2-0670,Sale,SNACKS,10155,DINGDONG MIXED NUT 30G,,,1.000,10.00,0.00,10.00,6.75,3.25,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 13:29,2-0669,Sale,SNACKS,10272,PILLOWS CHOCO 38G,,,1.000,12.00,0.00,12.00,9.00,3.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 13:29,2-0669,Sale,,10385,TROPICANA TWISTER ORANGE,,,1.000,30.00,0.00,30.00,25.37,4.63,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 13:29,2-0669,Sale,ICE CREAM 🍦,10364,CREAMLINE CUP CHOCO MUD PIE 210ML,,,1.000,29.50,0.00,29.50,23.44,6.06,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 13:29,2-0669,Sale,ICE CREAM 🍦,10370,CREAMLINE MINI CUP UBE 75ML,,,1.000,19.98,0.00,19.98,12.70,7.28,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 13:29,2-0669,Sale,ICE CREAM 🍦,10369,CREAMLINE MINI CUP CHOCO MARBLE 75ML,,,1.000,19.98,0.00,19.98,12.70,7.28,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 13:29,2-0669,Sale,SNACKS,10195,MAGIC CHIPS CHEESE,,,2.000,18.00,0.00,18.00,12.44,5.56,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 13:29,2-0669,Sale,ICE CREAM 🍦,10340,CREAMLINE JUMBO CONE COOKIES & CREAM 140ML,,,1.000,29.98,0.00,29.98,24.10,5.88,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 13:29,2-0669,Sale,SNACKS,10220,PIATTOS SOUR CREAM 85G,,,1.000,38.50,0.00,38.50,28.80,9.70,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 13:17,2-0668,Sale,Cleaning/Laundry Supplies,10008,ZONROX ORIG 100,,,1.000,12.00,0.00,12.00,0.00,12.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 13:17,2-0668,Sale,Cleaning/Laundry Supplies,980000029,DOWNY PASSION 26ML,,,1.000,8.98,0.00,8.98,6.23,2.75,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 13:17,2-0668,Sale,FOOD,10067,SAN MARINO CHILI CORNED TUNA,,,1.000,44.00,0.00,44.00,0.00,44.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 13:17,2-0668,Sale,FOOD,10233,LA MIA TUNA AFRTDA,,,1.000,38.00,0.00,38.00,33.18,4.82,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 13:17,2-0668,Sale,SNACKS,10215,MANG JUAN SUKAT SILI 90G,,,1.000,29.75,0.00,29.75,22.50,7.25,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 13:14,2-0667,Sale,DRINKS,10113,NUTRIBOOST STRWBRRY 110,,,1.000,15.00,0.00,15.00,0.00,15.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 13:14,2-0667,Sale,DRINKS,98000108,VITAMILK(DOUBLECHOCO) 300ML,,,1.000,35.00,0.00,35.00,29.50,5.50,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 13:14,2-0667,Sale,DRINKS,10112,NUTRIBOOST CHOCO 110,,,1.000,15.00,0.00,15.00,0.00,15.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 12:53,2-0666,Sale,SNACKS,10390Q,TATTOOS CORN CHIPS BBQ 58G,,,1.000,12.25,0.00,12.25,7.65,4.60,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 12:40,2-0665,Sale,SNACKS,10161,TATTOOS CORN CHIPS CHEESE 58G,,,1.000,12.25,0.00,12.25,10.50,1.75,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 12:40,2-0665,Sale,DRINKS,10257,SUMMIT (1000ML),,,1.000,25.00,0.00,25.00,0.00,25.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 11:47,2-0664,Sale,FOOD,10201,OSAKA SARDINES,,,1.000,27.00,0.00,27.00,23.39,3.61,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 11:40,2-0663,Sale,DRINKS,980000055,C2 GREEN TEA LEMON 1L,,,1.000,57.75,0.00,57.75,44.42,13.33,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 11:35,2-0662,Sale,DRINKS,10113,NUTRIBOOST STRWBRRY 110,,,2.000,30.00,0.00,30.00,0.00,30.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 11:35,2-0662,Sale,DRINKS,10129,C2 SOLO APPLE 230ML,,,2.000,34.00,0.00,34.00,23.58,10.42,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 10:37,2-0661,Sale,FOOD,10260,HOLIDAY BEEF LOAF,,,1.000,25.00,0.00,25.00,21.00,4.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 10:37,2-0661,Sale,SNACKS,10130,OISHI CRACKLINGS,,,1.000,9.00,0.00,9.00,7.50,1.50,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 10:37,2-0661,Sale,SNACKS,10146,CRISPY PATATA 24G,,,1.000,9.98,0.00,9.98,7.75,2.23,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 10:37,2-0661,Sale,SNACKS,10088,OISHI Potato Fries,,,3.000,27.00,0.00,27.00,22.50,4.50,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 10:35,2-0660,Sale,DRINKS,98000097,COBRA RISE ENERGY PO  290ML,,,1.000,21.50,0.00,21.50,15.83,5.67,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 10:30,2-0659,Sale,FOOD,10332,LEMON SQUARE LAVA CAKE,,,3.000,29.94,0.00,29.94,23.40,6.54,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 10:30,2-0659,Sale,SNACKS,10179,HAPPY CLASSIC,,,4.000,8.00,0.00,8.00,0.00,8.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 10:30,2-0659,Sale,DRINKS,98000037,SAN MIGUEL LIGHT 330ML,,,1.000,54.50,0.00,54.50,43.75,10.75,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 10:30,2-0659,Sale,DRINKS,10109,COCA COLA 190ML,,,1.000,15.00,0.00,15.00,11.00,4.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 10:30,2-0659,Sale,DRINKS,98000053,C2 SOLO LEMON 230ML,,,1.000,17.00,0.00,17.00,15.32,1.68,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 10:30,2-0659,Sale,DRINKS,10253,STING 290ML,,,1.000,25.00,0.00,25.00,16.75,8.25,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 00:25,2-0658,Sale,SNACKS,10152,MOBY CARAMEL,,,1.000,11.00,0.00,11.00,8.25,2.75,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 00:25,2-0658,Sale,SNACKS,10387,PEEWEE SIZZLING BARBEQUE 25G,,,1.000,10.98,0.00,10.98,8.25,2.73,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 00:25,2-0658,Sale,DRINKS,98000051,C2 GREEN TEA APPLE 335ML,,,1.000,28.75,0.00,28.75,22.08,6.67,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 00:25,2-0658,Sale,DRINKS,98000052,C2 GREEN TEA LEMON 335ML,,,1.000,28.75,0.00,28.75,22.09,6.66,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 00:23,2-0684,Sale,DRINKS,10129,C2 SOLO APPLE 230ML,,,3.000,51.00,0.00,51.00,35.37,15.63,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 00:20,2-0683,Sale,ICE CREAM 🍦,10347,CREAMLINE BAR UBE QUESO PASTILLAS,,,1.000,16.75,0.00,16.75,11.60,5.15,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 00:03,2-0682,Sale,SNACKS,10404,OISHI FISH CRACKERS 90G,,,1.000,33.50,0.00,33.50,25.65,7.85,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
11/09/2026 00:03,2-0682,Sale,CIGARETTE,98000117,WINSTON RED STICK,,,2.000,24.00,0.00,24.00,18.20,5.80,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
10/09/2026 22:46,2-0657,Sale,FOOD,10041,MISUA PACK 12S,,,1.000,52.00,0.00,52.00,0.00,52.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
10/09/2026 22:46,2-0657,Sale,HOME ESSENTIALS,10382@,MAGIC SARAP SACHET,,,6.000,42.00,0.00,42.00,30.00,12.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
10/09/2026 22:46,2-0657,Sale,FOOD,98000084,KINGS LONGKOU VERMICELLI 200G,,,1.000,45.00,0.00,45.00,33.33,11.67,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
10/09/2026 22:23,2-0656,Sale,,98000110,MIGHTY PULA  STICK,,,5.000,50.00,0.00,50.00,40.10,9.90,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
10/09/2026 22:18,2-0655,Sale,SNACKS,98000059,NOVA COUNTRY CHEDDAR 78G,,,2.000,77.00,0.00,77.00,59.10,17.90,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
10/09/2026 22:18,2-0655,Sale,DRINKS,10083,RED HORSE 500,,,4.000,300.00,0.00,300.00,240.00,60.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
10/09/2026 22:18,2-0655,Sale,DRINKS,10085,SM FLAVORED BEER APPLE,,,2.000,106.00,0.00,106.00,82.00,24.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
10/09/2026 22:18,2-0655,Sale,DRINKS,10275,MOUNTAIN DEW 1.5L,,,1.000,72.00,0.00,72.00,62.00,10.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
10/09/2026 22:10,2-0654,Sale,,98000110,MIGHTY PULA  STICK,,,2.000,20.00,0.00,20.00,16.04,3.96,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
10/09/2026 22:02,2-0653,Sale,FOOD,10221,GREAT TASTE CHOCO,,,1.000,15.00,0.00,15.00,12.50,2.50,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
10/09/2026 21:56,2-0652,Sale,CIGARETTE,98000117,WINSTON RED STICK,,,6.000,72.00,0.00,72.00,54.60,17.40,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
10/09/2026 21:54,2-0651,Sale,FOOD,10066,SAN MARINO CORNED TUNA,,,2.000,88.00,0.00,88.00,0.00,88.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
10/09/2026 21:54,2-0651,Sale,FOOD,10071,HOLIDAY LUNCHEON MEAT,,,2.000,76.00,0.00,76.00,0.00,76.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
10/09/2026 21:54,2-0651,Sale,FOOD,10260,HOLIDAY BEEF LOAF,,,2.000,50.00,0.00,50.00,42.00,8.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
10/09/2026 21:54,2-0651,Sale,FOOD,10036,HOLIDAY P&B 170G,,,2.000,46.00,0.00,46.00,0.00,46.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
10/09/2026 21:54,2-0651,Sale,FOOD,10321,LUCKYME MAC & CHEESE,,,4.000,115.92,0.00,115.92,97.00,18.92,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
